"GeneID","RP.value","Mean.Expression","std_dev","P.value"
"ENSG00000206172",33673221512,8.08718919496346,0.89897044176654,0
"ENSG00000198898",36735035904,8.40623571554655,1.48430556298636,0
"ENSG00000184640",62877802284,7.94671423787206,0.571556668618499,0
"ENSG00000100243",123291352800,7.99371415035499,1.44765711518474,0
"ENSG00000197102",149766869385,7.68256896881999,0.351637084038255,0
"ENSG00000229807",322061535678,6.84637047952406,2.49407845997963,0.0009990009990009
"ENSG00000157540",594606012000,7.41549058340362,0.560082340124029,0
"ENSG00000163349",619121919072,7.33088093844238,0.909944469827508,0
"ENSG00000163320",1245070997280,7.22963790383591,1.20396313563607,0.002997002997003
"ENSG00000115419",1292624179704,7.18872775726205,0.895385021529434,0
"ENSG00000170873",3910151247996,6.77517922122512,0.489987112062819,0.0079920079920079
"ENSG00000011275",4132896768000,6.72899569980923,0.23997821078868,0.002997002997003
"ENSG00000105220",4812104840256,6.73293629094527,0.761977990207636,0.002997002997003
"ENSG00000121741",5291114151648,6.68708872003986,0.784721141768664,0.0129870129870129
"ENSG00000102531",11371694644800,6.39558264391508,0.913007393699601,0.011988011988012
"ENSG00000135365",13753927518760,6.28831230169519,0.425063956781736,0.011988011988012
"ENSG00000141002",20027746185500,6.01464340382116,0.535039268464158,0.0259740259740259
"ENSG00000275066",25470477769674,5.87207154221402,0.617829085146647,0.0209790209790209
"ENSG00000134548",32610456483904,6.01728026366366,1.68671728393473,0.0299700299700299
"ENSG00000113580",37549320967680,5.71395477624425,0.794229902245754,0.0299700299700299
"ENSG00000138777",41859598766040,5.86379079662002,1.20857017674856,0.0359640359640359
"ENSG00000070540",42244772132880,5.881686117557,1.2370975605485,0.0269730269730269
"ENSG00000166377",45562660311480,5.84111371977534,0.648304588077604,0.0419580419580419
"ENSG00000011405",53957343026160,5.71334213802832,0.428699323490504,0.0419580419580419
"ENSG00000100243",1.60947778881485e+35,8.10343844304686,1.4048047826308,0
"ENSG00000206172",2.68180270438109e+35,7.74530507293195,2.32474596956351,0
"ENSG00000198898",8.00269216439494e+35,7.75852335581964,2.05379921202231,0
"ENSG00000184640",5.41571459392857e+36,7.56803990294328,1.93467179056596,0
"ENSG00000157540",9.87223519578884e+38,7.17573851703247,0.449677566829469,0
"ENSG00000197102",1.10313246750935e+39,7.04891773925649,1.16017676407987,0
"ENSG00000163349",2.04699638545599e+39,6.90366564281455,1.58894553316264,0
"ENSG00000163320",2.87685989052599e+40,6.83867068535238,1.02648000168913,0
"ENSG00000115419",4.79296040260309e+40,6.68874557217202,1.26904059262751,0
"ENSG00000170873",1.71275046626395e+41,6.64745001189987,0.62044743782008,0
"ENSG00000105220",4.04913810279918e+41,6.55559162101478,0.742702299735279,0
"ENSG00000135365",5.09408277944203e+42,6.18669393463802,0.71784082047572,0.0009990009990009
"ENSG00000011275",3.00851551645559e+43,5.94017546816416,1.09624959666471,0
"ENSG00000134548",3.26920367407737e+43,5.90884994715821,1.44041945424664,0
"ENSG00000070540",6.54976953553273e+43,5.90203239483647,0.994976210978069,0
"ENSG00000121741",8.92500094145642e+43,5.81160892001992,1.39249264818383,0
"ENSG00000102531",9.96160230346963e+43,5.79686867080987,1.18470950782855,0
"ENSG00000141002",3.8980188812795e+44,5.40827252865161,1.65051584497324,0
"ENSG00000275066",8.14310242669699e+44,5.328441910688,1.49014608861904,0
"ENSG00000229807",8.73515331833997e+44,4.88698279415319,2.41289048721648,0.0009990009990009
"ENSG00000144283",1.26112208042224e+45,5.38736983020007,1.19327741303649,0
"ENSG00000065883",1.31653897996453e+45,5.39026198109053,1.42536869913929,0.0009990009990009
"ENSG00000009335",2.08145943813129e+45,5.39937994469128,0.70235205455014,0.001998001998002
"ENSG00000115461",2.30132752521175e+45,5.16470512416693,1.44739565302352,0
"ENSG00000138777",2.85129909206657e+45,5.3245040171061,1.34966307058524,0.0009990009990009
"ENSG00000111424",4.71472536702267e+45,5.32540558034736,0.694820074294216,0.0009990009990009
"ENSG00000101193",5.22522009143777e+45,5.21974136223047,1.16920127720356,0.001998001998002
"ENSG00000118263",6.26652249095921e+45,5.26577255804387,0.848062735958786,0
"ENSG00000075856",8.46297105853841e+45,5.15982346286121,0.851138117812138,0
"ENSG00000008517",1.38298967099202e+46,5.03428529280467,1.16009524034843,0
"ENSG00000113580",2.15653099310487e+46,5.0048899456673,1.77815778843606,0.004995004995005
"ENSG00000011405",2.80581759402858e+46,4.92375936680244,1.48350440760788,0.001998001998002
"ENSG00000143322",3.31204076236046e+46,4.76176674700428,1.60017062486878,0.0009990009990009
"ENSG00000122390",4.44777271869985e+46,4.92599677588707,0.837681741505885,0.004995004995005
"ENSG00000135074",5.64971422811359e+46,4.77991254537964,1.02143869675912,0.001998001998002
"ENSG00000133835",6.12655816722253e+46,4.88651555291758,1.5295171471115,0.001998001998002
"ENSG00000181789",9.93534028039669e+46,4.79266321429439,1.24968672073034,0.002997002997003
"ENSG00000023191",1.06899604108254e+47,4.72603234327444,1.44682537975096,0.0079920079920079
"ENSG00000166377",1.2205084136996e+47,4.65739310494136,1.75283936855246,0.004995004995005
"ENSG00000148358",3.22478941074345e+47,4.65578666142018,0.580800667789114,0.0069930069930069
"ENSG00000160305",7.84615191563787e+47,4.22741581844845,1.50143729435883,0.0159840159840159
"ENSG00000100296",9.85081827991695e+47,4.43528962730435,1.02428472315337,0.011988011988012
"ENSG00000131653",1.16742061200553e+48,4.37811535795354,1.14994818179916,0.0159840159840159
"ENSG00000112983",1.34530905602256e+48,4.41568952621391,0.96757139468921,0.0209790209790209
"ENSG00000176171",1.39332670034779e+48,4.46183861905655,1.22623506132377,0.0139860139860139
"ENSG00000178381",1.75376790045394e+48,4.35746568585142,2.01239737019127,0.0069930069930069
"ENSG00000126088",1.77775406190571e+48,4.41464476667399,1.08011355248576,0.0209790209790209
"ENSG00000166557",5.04436230186875e+48,4.25628592082837,1.20788257183351,0.0339660339660339
"ENSG00000100243",1.60341180979177e+35,7.38149264980399,1.68011845701977,0
"ENSG00000115419",7.1159551275835e+35,7.14617771847899,0.847332143819083,0
"ENSG00000198898",6.05102214018962e+36,6.2941194802558,3.86549145985036,0
"ENSG00000157540",7.94192887712878e+37,6.65373119078143,0.996052785071601,0
"ENSG00000105220",1.35845076076555e+38,6.56568050911567,0.731223382986912,0
"ENSG00000121741",1.42941985991771e+38,6.51416588633994,0.78086093710401,0
"ENSG00000102531",1.66258555506034e+38,6.53988536328588,0.518093778137783,0
"ENSG00000170873",3.6075470224861e+38,6.46800738415862,0.723693997764742,0
"ENSG00000163320",3.92388993017368e+38,6.42875775758145,1.69087640232874,0
"ENSG00000197102",1.05734726994324e+39,6.28283672071954,1.23586138655433,0
"ENSG00000206172",1.48286920643457e+39,5.50935735150313,4.11843419567422,0
"ENSG00000163349",2.63544756030142e+39,6.07876905476551,1.6032836762021,0
"ENSG00000135365",3.45100761997241e+39,6.16795576536582,0.802539230992391,0
"ENSG00000011275",1.35151962779752e+40,6.00956524942183,0.709547300333517,0
"ENSG00000113580",1.91682923193765e+40,5.68799178220326,1.1880230844443,0
"ENSG00000184640",4.12705830346138e+40,5.13951733872616,3.67795899611384,0
"ENSG00000144283",6.38382522550154e+40,5.50482548155508,1.14349432678063,0
"ENSG00000070540",7.60447297915452e+40,5.7553419426839,0.976332494022068,0
"ENSG00000138777",2.11130842816007e+41,5.5185867213403,1.80038962651089,0
"ENSG00000134548",2.98984861370203e+41,5.31360489622698,2.24634325061641,0
"ENSG00000141002",3.03285770837062e+41,5.42747683194344,0.746156040349746,0
"ENSG00000115461",6.44172294532953e+41,4.8263571066943,1.92455554564822,0
"ENSG00000009335",1.33280360027939e+42,5.27701975640961,0.472738099356467,0
"ENSG00000111530",1.6706760245801e+42,4.98098436407024,1.27364377272825,0
"ENSG00000011405",1.7529651837366e+42,5.0918734870001,1.82212786292792,0.0009990009990009
"ENSG00000008517",1.81694519398382e+42,4.87429709317005,1.8801277228995,0
"ENSG00000133835",1.89344946569671e+42,5.28148537155035,0.632249215513701,0
"ENSG00000101193",2.12916772110548e+42,5.20246929398609,0.632900202528966,0
"ENSG00000023191",5.4519463328936e+42,5.02852719188122,0.614585893243581,0
"ENSG00000118263",6.39837822819813e+42,5.09433784356997,0.844983992654707,0
"ENSG00000065883",8.77852195494675e+42,4.87241545850395,1.60933855792731,0
"ENSG00000030066",1.4300736475399e+43,4.78818831824778,0.707462462795734,0.0009990009990009
"ENSG00000166557",3.3831577049744e+43,4.73642647449803,0.887938903572182,0.002997002997003
"ENSG00000184216",3.52094439779886e+43,4.57588897101111,1.00332706054481,0.001998001998002
"ENSG00000126088",5.11217875758644e+43,4.74410691087278,0.510397630581185,0
"ENSG00000173894",9.34671257174433e+43,3.31697633497777,3.80244716207741,0.0009990009990009
"ENSG00000198799",1.3335054395053e+44,3.956881878415,2.25128090731275,0.0009990009990009
"ENSG00000135074",1.89707349751058e+44,4.30327706607554,1.22376264849441,0.0039960039960039
"ENSG00000143322",1.91342982339066e+44,4.27678527439246,0.844315429874511,0.0009990009990009
"ENSG00000111424",2.24566584353627e+44,4.26820077128475,1.75371569868278,0
"ENSG00000122390",2.49895860077854e+44,4.2003660615553,1.9384690814102,0
"ENSG00000123352",4.6870376738229e+44,4.13543547538728,1.75551033980958,0.0079920079920079
"ENSG00000075856",5.60121481781318e+44,4.19635335750228,1.93849393005999,0.0039960039960039
"ENSG00000100296",5.66099807339328e+44,4.08461132288408,1.51002279519049,0.002997002997003
"ENSG00000118276",6.42015286240043e+44,4.17297542258644,1.11152397006545,0.001998001998002
"ENSG00000131653",1.42109313541293e+45,3.98415868965044,1.29542992321178,0.0039960039960039
"ENSG00000171150",1.56211782563841e+45,3.7684836064356,1.80219535319154,0.005994005994006
"ENSG00000004766",1.71657292676437e+45,3.93538367417191,1.83531378806093,0.0039960039960039
"ENSG00000131016",2.2482028296332e+45,3.6468179570772,1.8032954945321,0.004995004995005
"ENSG00000275066",2.53308097536417e+45,3.53335360964588,2.55657805800601,0.018981018981019
"ENSG00000107672",2.78917461402339e+45,3.82838909541943,0.557877702914744,0.0069930069930069
"ENSG00000148358",3.35603222747681e+45,3.79929449183477,1.27770460947888,0.0109890109890109
"ENSG00000112983",3.49660183329351e+45,3.7395493991244,1.36439424773727,0.0099900099900099
"ENSG00000100600",3.51882376595247e+45,3.70992891557801,1.58702377306523,0.011988011988012
"ENSG00000101294",4.10559955224737e+45,3.71244286059915,1.40812035150781,0.0129870129870129
"ENSG00000160305",5.08822978552021e+45,3.68903097552763,1.24171266931598,0.0139860139860139
"ENSG00000125538",7.2648961858314e+45,3.48845332823014,1.97510534205057,0.0139860139860139
"ENSG00000128050",7.48925847795599e+45,3.49935443591245,1.45947846050232,0.018981018981019
"ENSG00000107554",8.45855659698533e+45,3.55220419335599,0.7083407456189,0.021978021978022
"ENSG00000052795",1.09558012106304e+46,3.37143032839411,1.65940051033154,0.008991008991009
"ENSG00000132205",1.21950775450108e+46,3.55345980583901,1.74451532731908,0.014985014985015
"ENSG00000119285",1.70209674143181e+46,3.40395800364391,1.88316644912169,0.0139860139860139
"ENSG00000129055",1.71557612353675e+46,3.40985425493479,1.80503924418228,0.0199800199800199
"ENSG00000166377",2.40557177861249e+46,3.39574528970114,2.93256109859622,0.0169830169830169
"ENSG00000181789",2.72007536138753e+46,3.33960098330771,2.35726493162914,0.027972027972028
"ENSG00000178381",3.37963379498207e+46,3.39387817889687,2.92005117042405,0.0199800199800199
"ENSG00000052749",4.55039012576222e+46,3.25043512453649,1.65961051047349,0.0269730269730269
"ENSG00000112304",6.74263972625833e+46,3.1985590044327,1.61595519200997,0.0359640359640359
"ENSG00000198898",1.31930299886037e+31,8.42541220781732,2.2643280931929,0
"ENSG00000100243",7.68788659009295e+31,8.32254836481285,1.29773875547062,0
"ENSG00000206172",1.03472110376235e+36,6.7634204518847,2.66615753594955,0
"ENSG00000184640",1.20506092129157e+36,6.88914016133784,2.2331015065622,0
"ENSG00000163349",1.32888079406156e+36,7.10851788646068,0.902409671943376,0
"ENSG00000115419",2.00073965631942e+36,7.09552900147809,1.31503144211147,0
"ENSG00000105220",2.13935789735048e+36,7.06903209159409,0.535104326745722,0
"ENSG00000157540",3.6137625946468e+36,7.05709662676592,0.85141438150934,0
"ENSG00000163320",4.25585861777576e+36,6.94276329373888,1.96823284936583,0
"ENSG00000197102",5.98368741394231e+36,6.93984732458431,0.758327706450964,0
"ENSG00000170873",1.89511985896946e+37,6.81943850021419,0.656670351538504,0
"ENSG00000102531",1.45135984613697e+39,6.14406009184542,1.96544869212592,0
"ENSG00000134548",1.54091311624809e+39,6.04817058648094,2.24108001766795,0
"ENSG00000070540",2.40114928266837e+39,6.20780300788283,1.11486681075169,0
"ENSG00000121741",2.57521868665377e+39,6.08129474964332,2.06139709865493,0
"ENSG00000135365",3.36780277691862e+39,6.08709766624745,0.977580979912332,0
"ENSG00000138777",1.8972470890967e+40,5.8080394971965,1.47065993222535,0
"ENSG00000011275",2.32608099818045e+40,5.89343367614479,1.23527390576728,0
"ENSG00000166377",3.1215984628162e+41,5.33181915511609,1.92036667651554,0
"ENSG00000011405",3.86539999496626e+41,5.45585597641221,1.01991588993812,0
"ENSG00000141002",7.04827952064333e+41,5.25980914123046,0.440963529146277,0.0009990009990009
"ENSG00000101193",8.54464706735523e+41,5.07803821609576,0.628879012018299,0
"ENSG00000118263",9.75958952643405e+41,5.22632906383795,0.831973046643721,0
"ENSG00000144283",1.02456284648948e+42,5.09495072958073,0.788417461945288,0
"ENSG00000113580",1.06795327256611e+42,5.07548581445571,0.830709754425774,0
"ENSG00000065883",1.42805529460445e+42,5.08451214453729,0.426334315630172,0.0009990009990009
"ENSG00000111424",1.9774554139178e+42,5.10043083654241,0.439131778712303,0.0009990009990009
"ENSG00000133835",5.83862520021415e+42,4.94385656613264,0.803190012642928,0.0039960039960039
"ENSG00000122390",9.86185489344894e+42,4.76582907576137,1.8742379017026,0.002997002997003
"ENSG00000075856",1.12842815902655e+43,4.80545534679197,0.46565304939997,0.002997002997003
"ENSG00000143322",1.23006883620129e+43,4.57992666747197,0.892260817073121,0
"ENSG00000166557",1.7222565281312e+43,4.68819204512566,1.87347852007059,0.0009990009990009
"ENSG00000131653",1.88882756995072e+43,4.56526072412944,0.566585730629916,0.002997002997003
"ENSG00000111530",2.27683465841058e+43,4.50253793152822,0.894018001214562,0.0039960039960039
"ENSG00000009335",3.54893101457784e+43,4.51888323038312,1.52133836590855,0.0069930069930069
"ENSG00000249307",3.79118963896232e+43,4.31310161387917,2.29781297711071,0.002997002997003
"ENSG00000023191",3.83938037728296e+43,4.4031379923437,1.46457760147061,0.002997002997003
"ENSG00000178381",3.93215793487096e+43,4.49019521538189,2.89459558285605,0.001998001998002
"ENSG00000112304",4.06573323590049e+43,4.47903800012722,0.414516882596486,0.002997002997003
"ENSG00000100296",5.29000797925648e+43,4.42878160502758,0.434710529565674,0.002997002997003
"ENSG00000115461",7.53040218902477e+43,3.91623640503135,1.6284349922377,0.001998001998002
"ENSG00000184216",8.3788445343405e+43,4.19465054325617,0.722388173818444,0.004995004995005
"ENSG00000275066",8.43767556058657e+43,4.35551432126248,1.54164878201151,0.0039960039960039
"ENSG00000118276",1.11227634250681e+44,4.32598074307357,2.12774495176864,0.0039960039960039
"ENSG00000100600",1.2972493286092e+44,4.30507580545501,1.63874242010068,0.0079920079920079
"ENSG00000181789",2.15954076016595e+44,4.10338117654477,1.16017293675823,0.0209790209790209
"ENSG00000274641",2.3133498963927e+44,4.04816717445955,1.96578435686827,0.014985014985015
"ENSG00000008517",2.826573863816e+44,3.88285530064553,1.6546607520829,0.0109890109890109
"ENSG00000123352",2.89812484414172e+44,4.07223756952836,2.54353430512321,0.0109890109890109
"ENSG00000160305",3.67846456858908e+44,3.92768838149461,0.837202217151177,0.0139860139860139
"ENSG00000126088",5.23533433424537e+44,4.01467706667013,1.57147136601533,0.0129870129870129
"ENSG00000169641",5.84593421656103e+44,3.72687577440961,0.946967685196422,0.014985014985015
"ENSG00000175040",6.97385818804984e+44,3.76939078452248,1.32194153583446,0.014985014985015
"ENSG00000004766",1.6374306586886e+45,3.76633646734978,1.34645674712504,0.0229770229770229
"ENSG00000176171",1.73245647772067e+45,3.78450418766948,2.28612240699514,0.0209790209790209
"ENSG00000100243",1060129,7.21349878013346,1.39464572935778,0.0199800199800199
"ENSG00000121741",1485205,6.84350107324027,0.365942204899573,0.0229770229770229
"ENSG00000144283",1676631,6.54639915946197,1.61124809738815,0.0229770229770229
"ENSG00000115419",1984093,6.78631431107114,1.10853794549112,0.0329670329670329
"ENSG00000170873",1991250,6.73069778342109,0.14427832868208,0.034965034965035
"ENSG00000157540",2707464,6.5518671180473,0.895046489204374,0.037962037962038
"ENSG00000135365",2861595,6.46453037674719,0.0098849348072029,0.0429570429570429
"ENSG00000163320",2925468,6.47126160110779,1.74754439501747,0.0299700299700299
"ENSG00000102531",3197128,6.42871969575662,0.455330416380117,0.0469530469530469
"ENSG00000197102",3279160,6.39821517075783,1.18060975131056,0.037962037962038
"ENSG00000206172",567909453096888000,8.31761717547188,3.48498745106699,0
"ENSG00000198898",51484609926941147136,7.40202615606866,2.80611878896507,0
"ENSG00000100243",82328018913653932032,7.68016654234509,1.10255428827162,0
"ENSG00000184640",3.02601089022934e+20,7.11056104275147,2.69602572902877,0
"ENSG00000197102",8.63992043762914e+20,7.17482494817781,0.699129247857375,0
"ENSG00000163349",1.86881302410499e+21,6.89586280957249,1.59043713912922,0
"ENSG00000157540",1.96343041749323e+21,7.03487230287134,0.563234235399383,0
"ENSG00000105220",2.76544168851941e+21,6.94397583266426,0.373529499847829,0
"ENSG00000115419",6.57862971402714e+21,6.765707533489,1.04280734725883,0
"ENSG00000163320",9.93242963617086e+21,6.63085282091097,1.36555793493802,0
"ENSG00000170873",2.26520117380564e+22,6.5449576620761,0.339441028848897,0
"ENSG00000135365",6.92499501370421e+22,6.26002021422357,0.769227190348222,0.0009990009990009
"ENSG00000102531",1.03248922529696e+23,6.21406277470795,0.670517000486887,0
"ENSG00000121741",2.76728884316914e+23,5.92676720280524,1.4056640505516,0.0039960039960039
"ENSG00000113580",4.68226867094995e+23,5.80419702715868,0.735219145857332,0.0039960039960039
"ENSG00000075856",5.204310798642e+23,5.83279025234627,0.356191451536493,0.005994005994006
"ENSG00000008517",6.98852317014066e+23,5.65693379704512,1.00083377998541,0.002997002997003
"ENSG00000141002",8.68786958743471e+23,5.7197790918249,0.537727292888922,0.004995004995005
"ENSG00000011275",9.10723606436972e+23,5.61844177841606,1.37974392502725,0.0069930069930069
"ENSG00000011405",1.06251070789993e+24,5.63128485923118,0.883257359412102,0.0039960039960039
"ENSG00000070540",1.49362054355702e+24,5.53878200737427,1.10807751847367,0.008991008991009
"ENSG00000144283",2.13075109423257e+24,5.45581896747712,0.598311588742332,0.008991008991009
"ENSG00000134548",2.20996224496491e+24,5.27240495247333,2.22483510680327,0.0069930069930069
"ENSG00000101193",2.57278072376606e+24,5.38832357433528,0.788321570777483,0.008991008991009
"ENSG00000115461",2.69682784838494e+24,5.26554023514621,1.18010453747183,0.0109890109890109
"ENSG00000126088",3.23875168018655e+24,5.36347897827504,0.553427274945185,0.0129870129870129
"ENSG00000133835",5.09950322956708e+24,5.30149391168079,0.543659044652868,0.0199800199800199
"ENSG00000065883",5.88873510994566e+24,5.26068890940323,0.764142251251793,0.014985014985015
"ENSG00000181789",6.62331043819119e+24,4.99055864826182,1.42108411355345,0.0169830169830169
"ENSG00000100296",7.33199501703934e+24,5.25014971456725,0.346932796935046,0.0129870129870129
"ENSG00000023191",7.84709873904038e+24,5.15667810134054,0.679896635499653,0.0139860139860139
"ENSG00000275066",8.58891835649102e+24,4.94648219292491,1.78881767368568,0.011988011988012
"ENSG00000138777",8.8841219127973e+24,5.13514662666743,1.27469360536704,0.021978021978022
"ENSG00000118263",1.02936615003398e+25,5.07450758693895,0.811798259109211,0.021978021978022
"ENSG00000184216",1.19082892330299e+25,4.97592123682807,0.825448865398631,0.0169830169830169
"ENSG00000009335",1.40900281270537e+25,5.05884770173453,0.269788929720797,0.0199800199800199
"ENSG00000143322",1.63665356293588e+25,4.78005838803212,1.3036330605018,0.0269730269730269
"ENSG00000131653",2.56841311847474e+25,4.8191407930834,0.512019415979829,0.024975024975025
"ENSG00000111424",2.81705613793166e+25,4.8110858046915,0.506937469059839,0.0309690309690309
"ENSG00000206172",1.5127807328003e+23,9.15512454327297,1.7052277577565,0
"ENSG00000100243",1.71781499966579e+25,8.61088686950709,0.753952158639409,0
"ENSG00000184640",3.16174846481002e+26,8.23755829327159,0.462816164606625,0
"ENSG00000198898",5.63557062220669e+26,8.1556148734128,1.04023874893673,0
"ENSG00000163349",2.80715399157864e+28,7.58090818260963,0.416589716122776,0
"ENSG00000197102",5.85297635895974e+29,7.18291935504878,0.356429579687897,0
"ENSG00000157540",1.39909119008028e+30,7.06290239683868,0.54845021351513,0
"ENSG00000105220",4.64099807737038e+30,6.90949595474631,0.52699642293324,0
"ENSG00000163320",1.1953826149281e+31,6.73866214004066,0.992906173900991,0
"ENSG00000170873",1.41259858565932e+31,6.71750700057565,0.478966892812305,0
"ENSG00000115419",3.37236089563802e+32,6.21668067761428,0.988267369269112,0
"ENSG00000141002",6.10854374737471e+32,6.16349057697066,0.35487554055137,0
"ENSG00000134548",1.07885851375359e+33,6.07096020118546,1.05384771863116,0.001998001998002
"ENSG00000011275",3.18961894842928e+33,5.93242232844753,0.800366963879377,0
"ENSG00000121741",3.40113384489091e+33,5.86431317456366,0.925695108007326,0
"ENSG00000113580",6.97034395762486e+33,5.71714058998722,0.456091401146156,0.001998001998002
"ENSG00000184216",1.09237471536967e+34,5.61897903426275,0.798292094091382,0
"ENSG00000070540",1.40720586196297e+34,5.57781706497308,1.63999875271274,0.002997002997003
"ENSG00000115461",2.37327200033258e+34,5.36226393718217,1.62306972238801,0.002997002997003
"ENSG00000102531",2.57831584133987e+34,5.48160194609286,1.57302088492631,0.001998001998002
"ENSG00000135365",3.49838138538131e+34,5.50621101339795,0.953133678013497,0.004995004995005
"ENSG00000144283",5.51815535498838e+34,5.41623590558197,0.498079716346315,0.004995004995005
"ENSG00000101193",5.67663463006667e+34,5.40074334986682,0.795158329893358,0.004995004995005
"ENSG00000143322",7.31278597422853e+34,5.23019789027596,0.973566734734228,0.0079920079920079
"ENSG00000122390",1.78464389695949e+35,5.1700026885595,0.637012372493085,0.011988011988012
"ENSG00000065883",3.83697596217053e+35,5.06369794510662,0.688993118736077,0.0039960039960039
"ENSG00000138777",4.98688802428121e+35,4.91417153420541,1.06199584459534,0.011988011988012
"ENSG00000133835",6.49503978262666e+35,4.92330776466812,1.32078486399596,0.0129870129870129
"ENSG00000275066",6.74372662108273e+35,4.99598208405211,0.85922340709597,0.024975024975025
"ENSG00000023191",6.74838059707301e+35,5.01705141253505,0.458919405447246,0.0139860139860139
"ENSG00000118263",7.30593666137262e+35,4.86443295232936,1.41357448297934,0.021978021978022
"ENSG00000009335",1.01392611186205e+36,4.88952995571092,0.621796034410375,0.0159840159840159
"ENSG00000181789",1.28308462743257e+36,4.79196674830475,1.22615367226947,0.0169830169830169
"ENSG00000166557",1.55203389849691e+36,4.74818687906036,0.782139980828197,0.027972027972028
"ENSG00000011405",1.93789237767142e+36,4.7731608057003,1.42434118607945,0.024975024975025
"ENSG00000008517",2.3626561822294e+36,4.67688852978202,1.43450485912124,0.024975024975025
"ENSG00000075856",2.37794991103853e+36,4.69131812527903,1.70532469038573,0.0299700299700299
"ENSG00000198898",11575200,9.29618334370608,0.779769521586595,0
"ENSG00000100243",27791280,8.95378870107595,0.644135438836073,0.0009990009990009
"ENSG00000163320",347970436,7.75260345095039,0.456466569869871,0
"ENSG00000115419",643380080,7.40562999956288,0.412498014973046,0.0039960039960039
"ENSG00000184640",762813630,7.32242381759427,0.123048380560817,0.0079920079920079
"ENSG00000134548",1004320620,7.19371017705267,1.01720175604138,0.005994005994006
"ENSG00000157540",1124400055,7.12782632167649,0.230112958044296,0.004995004995005
"ENSG00000105220",1412551624,7.02043286369216,0.493898163804001,0.001998001998002
"ENSG00000163349",1523725786,6.98126452153391,0.820911295135156,0.0099900099900099
"ENSG00000206172",1703394682,6.78301391069299,1.22375460668893,0.011988011988012
"ENSG00000197102",1879000704,6.85320706977307,0.194632011207613,0.008991008991009
"ENSG00000121741",2673814525,6.67753651408859,0.356871383357222,0.0099900099900099
"ENSG00000170873",3020786100,6.61756083301914,0.68459505955924,0.0109890109890109
"ENSG00000070540",4149756100,6.43108893239158,0.703089206833841,0.0139860139860139
"ENSG00000102531",4187048760,6.39292223333877,0.573714829156582,0.0199800199800199
"ENSG00000011275",5639162760,6.23017880180782,0.114681691999715,0.0289710289710289
"ENSG00000138777",6673046202,6.13940556302158,0.448244123151496,0.024975024975025
"ENSG00000135365",6814439172,6.10726747808636,0.179565683433649,0.0229770229770229
"ENSG00000166377",8350460508,5.98355740335014,0.263448434382274,0.0229770229770229
"ENSG00000176171",13453503616,5.71452351536318,0.506249211428632,0.0449550449550449
"ENSG00000198898",11575200,9.29618334370608,0.779769521586595,0
"ENSG00000100243",27791280,8.95378870107595,0.644135438836073,0.0009990009990009
"ENSG00000163320",347970436,7.75260345095039,0.456466569869871,0
"ENSG00000115419",643380080,7.40562999956288,0.412498014973046,0.0039960039960039
"ENSG00000184640",762813630,7.32242381759427,0.123048380560817,0.0079920079920079
"ENSG00000134548",1004320620,7.19371017705267,1.01720175604138,0.005994005994006
"ENSG00000157540",1124400055,7.12782632167649,0.230112958044296,0.004995004995005
"ENSG00000105220",1412551624,7.02043286369216,0.493898163804001,0.001998001998002
"ENSG00000163349",1523725786,6.98126452153391,0.820911295135156,0.0099900099900099
"ENSG00000206172",1703394682,6.78301391069299,1.22375460668893,0.011988011988012
"ENSG00000197102",1879000704,6.85320706977307,0.194632011207613,0.008991008991009
"ENSG00000121741",2673814525,6.67753651408859,0.356871383357222,0.0099900099900099
"ENSG00000170873",3020786100,6.61756083301914,0.68459505955924,0.0109890109890109
"ENSG00000070540",4149756100,6.43108893239158,0.703089206833841,0.0139860139860139
"ENSG00000102531",4187048760,6.39292223333877,0.573714829156582,0.0199800199800199
"ENSG00000011275",5639162760,6.23017880180782,0.114681691999715,0.0289710289710289
"ENSG00000138777",6673046202,6.13940556302158,0.448244123151496,0.024975024975025
"ENSG00000135365",6814439172,6.10726747808636,0.179565683433649,0.0229770229770229
"ENSG00000166377",8350460508,5.98355740335014,0.263448434382274,0.0229770229770229
"ENSG00000176171",13453503616,5.71452351536318,0.506249211428632,0.0449550449550449
